epoch, batch, loss, loss_e, e/N_mae
  445,    14,       1.0144e-06,       1.0144e-06,       1.2742e-05
  445,    15,       6.4882e-07,       6.4882e-07,       1.1136e-05
  445,    16,        6.777e-07,        6.777e-07,       1.0601e-05
  445,    17,       6.6079e-07,       6.6079e-07,       1.1243e-05
  445,    18,       3.6491e-07,       3.6491e-07,       8.2451e-06
  445,    19,       1.0694e-06,       1.0694e-06,       1.1993e-05
  445,    20,       3.8534e-07,       3.8534e-07,       7.6026e-06
  445,    21,       6.8193e-07,       6.8193e-07,       1.0815e-05
  445,    22,       7.9464e-07,       7.9464e-07,       1.1779e-05
  445,    23,       5.4878e-07,       5.4878e-07,       9.9584e-06
  445,    24,       4.4875e-07,       4.4875e-07,       9.5301e-06
  445,    25,       2.9165e-07,       2.9165e-07,       7.4955e-06
  445,    26,       5.0017e-07,       5.0017e-07,       9.1017e-06
  445,    27,       3.7971e-07,       3.7971e-07,       8.2451e-06
  445,    28,       5.9668e-07,       5.9668e-07,       1.0494e-05
  445,    29,       7.2067e-07,       7.2067e-07,       1.1565e-05
  445,    30,       7.0024e-07,       7.0024e-07,       1.0387e-05
  445,    31,       6.8122e-07,       6.8122e-07,       1.1243e-05
  445,    32,       1.2596e-06,       1.2596e-06,       1.5848e-05
  445,    33,       1.5766e-06,       1.5766e-06,       1.7026e-05
  445,    34,       3.2899e-07,       3.2899e-07,        6.746e-06
  445,    35,       4.4593e-07,       4.4593e-07,       8.5663e-06
  445,    36,        1.285e-06,        1.285e-06,       1.6062e-05
  445,    37,       8.7847e-07,       8.7847e-07,         1.21e-05
  445,    38,       4.1775e-07,       4.1775e-07,       9.7442e-06
  445,    39,       1.1448e-06,       1.1448e-06,        1.649e-05
  445,    40,       8.4184e-07,       8.4184e-07,       1.2957e-05
  445,    41,       3.1349e-07,       3.1349e-07,       7.3885e-06
  445,    42,       6.2416e-07,       6.2416e-07,       1.1565e-05
  445,    43,       1.4336e-06,       1.4336e-06,       1.6169e-05
  445,    44,       7.8407e-07,       7.8407e-07,       9.8513e-06
  445,    45,       3.9802e-07,       3.9802e-07,       7.6026e-06
  445,    46,       1.6618e-06,       1.6618e-06,       1.5741e-05
  445,    47,       1.4329e-06,       1.4329e-06,       1.6169e-05
  445,    48,        5.125e-07,        5.125e-07,       1.2046e-05
  446,     1,       7.8971e-07,       7.8971e-07,         1.21e-05
  446,     2,       1.2131e-06,       1.2131e-06,       1.4349e-05
  446,     3,       9.1792e-07,       9.1792e-07,       1.2421e-05
  446,     4,       6.5445e-07,       6.5445e-07,       1.1779e-05
  446,     5,       1.3307e-06,       1.3307e-06,       1.6811e-05
  446,     6,       7.1081e-07,       7.1081e-07,       1.2421e-05
  446,     7,       2.8742e-07,       2.8742e-07,       6.8531e-06
  446,     8,       4.6495e-07,       4.6495e-07,       8.3522e-06
  446,     9,       2.0641e-07,       2.0641e-07,       6.2106e-06
  446,    10,       4.0789e-07,       4.0789e-07,       8.5663e-06
  446,    11,       4.0296e-07,       4.0296e-07,       8.7805e-06
  446,    12,       2.9729e-07,       2.9729e-07,       6.9602e-06
  446,    13,       9.1863e-07,       9.1863e-07,       1.2421e-05
  446,    14,       1.7753e-07,       1.7753e-07,       5.8894e-06
  446,    15,       4.5438e-07,       4.5438e-07,       1.0065e-05
  446,    16,       3.2899e-07,       3.2899e-07,       6.5318e-06
  446,    17,       6.3754e-07,       6.3754e-07,       1.1565e-05
  446,    18,       5.6357e-07,       5.6357e-07,       1.0065e-05
  446,    19,       5.0722e-07,       5.0722e-07,       8.6734e-06
  446,    20,       7.0236e-07,       7.0236e-07,       1.1457e-05
  446,    21,       9.8907e-07,       9.8907e-07,       1.4242e-05
  446,    22,       2.0077e-07,       2.0077e-07,        5.461e-06
  446,    23,       4.3607e-07,       4.3607e-07,       8.9947e-06
  446,    24,       6.4882e-07,       6.4882e-07,       1.0494e-05
  446,    25,       4.0648e-07,       4.0648e-07,       7.9239e-06
  446,    26,        4.889e-07,        4.889e-07,       8.5663e-06
  446,    27,          4.1e-07,          4.1e-07,       7.8168e-06
  446,    28,       2.6911e-07,       2.6911e-07,       7.1743e-06
  446,    29,       3.6491e-07,       3.6491e-07,       9.2088e-06
  446,    30,       6.5445e-07,       6.5445e-07,       9.6371e-06
  446,    31,       1.0511e-06,       1.0511e-06,       1.3064e-05
  446,    32,       7.3899e-07,       7.3899e-07,        1.135e-05
  446,    33,       4.7833e-07,       4.7833e-07,       9.9584e-06
  446,    34,       1.3026e-06,       1.3026e-06,       1.4456e-05
  446,    35,       5.0158e-07,       5.0158e-07,       9.2088e-06
  446,    36,       5.1074e-07,       5.1074e-07,       1.0494e-05
  446,    37,       4.6706e-07,       4.6706e-07,        9.423e-06
  446,    38,       4.6636e-07,       4.6636e-07,       9.9584e-06
  446,    39,       2.5643e-07,       2.5643e-07,       6.4248e-06
  446,    40,       1.2208e-06,       1.2208e-06,       1.4563e-05
  446,    41,         4.41e-07,         4.41e-07,       9.6371e-06
  446,    42,       2.8601e-07,       2.8601e-07,       7.2814e-06
  446,    43,       3.0081e-07,       3.0081e-07,       7.7097e-06
  446,    44,       7.3969e-07,       7.3969e-07,         1.21e-05
  446,    45,       3.8816e-07,       3.8816e-07,       8.5663e-06
  446,    46,       1.6907e-07,       1.6907e-07,       5.0327e-06
  446,    47,        2.677e-07,        2.677e-07,        5.461e-06
  446,    48,       2.5889e-07,       2.5889e-07,       6.4248e-06
  447,     1,       1.1356e-06,       1.1356e-06,       1.6276e-05
  447,     2,       9.9894e-07,       9.9894e-07,       1.4884e-05
  447,     3,       7.3617e-07,       7.3617e-07,       1.1457e-05
  447,     4,        5.361e-07,        5.361e-07,       1.0494e-05
  447,     5,       1.3779e-06,       1.3779e-06,       1.6597e-05
  447,     6,       3.8253e-07,       3.8253e-07,       8.3522e-06
  447,     7,       6.8545e-07,       6.8545e-07,       1.1565e-05
  447,     8,       1.3941e-06,       1.3941e-06,       1.5848e-05
  447,     9,       5.1356e-07,       5.1356e-07,       1.0601e-05
  447,    10,        1.118e-06,        1.118e-06,       1.5205e-05
  447,    11,       1.1194e-06,       1.1194e-06,       1.4991e-05
  447,    12,       4.6424e-07,       4.6424e-07,       7.7097e-06
  447,    13,       6.1148e-07,       6.1148e-07,       1.1457e-05
  447,    14,       1.1701e-06,       1.1701e-06,       1.4134e-05
  447,    15,       7.3053e-07,       7.3053e-07,       1.1672e-05
  447,    16,       1.6928e-06,       1.6928e-06,       1.5419e-05
  447,    17,       5.9528e-07,       5.9528e-07,       9.6371e-06
  447,    18,       4.6918e-07,       4.6918e-07,       8.3522e-06
  447,    19,       1.2385e-06,       1.2385e-06,       1.6597e-05
  447,    20,       3.9028e-07,       3.9028e-07,       8.7805e-06
  447,    21,       5.5089e-07,       5.5089e-07,       1.0173e-05
  447,    22,       1.0116e-06,       1.0116e-06,        1.467e-05
  447,    23,       1.5667e-06,       1.5667e-06,       1.7026e-05
  447,    24,       2.3388e-07,       2.3388e-07,       6.3177e-06
  447,    25,       6.3191e-07,       6.3191e-07,       1.0494e-05
  447,    26,       1.2652e-06,       1.2652e-06,        1.392e-05
  447,    27,       6.3402e-07,       6.3402e-07,       1.1457e-05
  447,    28,       5.3892e-07,       5.3892e-07,        1.028e-05
  447,    29,       9.8555e-07,       9.8555e-07,        1.392e-05
  447,    30,       7.3687e-07,       7.3687e-07,        1.285e-05
  447,    31,       4.7904e-07,       4.7904e-07,       9.2088e-06
  447,    32,       7.5237e-07,       7.5237e-07,       1.0708e-05
  447,    33,       9.1581e-07,       9.1581e-07,       1.3706e-05
  447,    34,       1.0574e-06,       1.0574e-06,       1.4242e-05
  447,    35,       7.4603e-07,       7.4603e-07,       1.0815e-05
  447,    36,       8.7565e-07,       8.7565e-07,       1.2421e-05
  447,    37,       9.8132e-07,       9.8132e-07,       1.3171e-05
  447,    38,       4.3888e-07,       4.3888e-07,       9.8513e-06
  447,    39,       1.4371e-07,       1.4371e-07,       4.9256e-06
  447,    40,       3.7125e-07,       3.7125e-07,       8.8876e-06
  447,    41,       5.0933e-07,       5.0933e-07,       9.1017e-06
  447,    42,       6.4529e-07,       6.4529e-07,         1.21e-05
  447,    43,       9.6794e-07,       9.6794e-07,       1.3813e-05
  447,    44,       8.9397e-07,       8.9397e-07,       1.2528e-05
  447,    45,       3.0222e-07,       3.0222e-07,       8.0309e-06
  447,    46,       5.4808e-07,       5.4808e-07,        1.028e-05
  447,    47,       2.8461e-07,       2.8461e-07,       7.3885e-06
  447,    48,       2.6418e-07,       2.6418e-07,       9.6371e-06
  448,     1,       6.7559e-07,       6.7559e-07,       1.1779e-05
  448,     2,       6.2486e-07,       6.2486e-07,       9.9584e-06
  448,     3,       6.6784e-07,       6.6784e-07,       1.0815e-05
  448,     4,       8.9538e-07,       8.9538e-07,        1.392e-05
  448,     5,        1.056e-06,        1.056e-06,       1.4134e-05
  448,     6,       1.1229e-06,       1.1229e-06,       1.5526e-05
  448,     7,       6.8545e-07,       6.8545e-07,       1.1136e-05
  448,     8,       1.1483e-06,       1.1483e-06,       1.3064e-05
  448,     9,        2.286e-06,        2.286e-06,       2.0345e-05
  448,    10,       2.4516e-07,       2.4516e-07,       7.2814e-06
  448,    11,        1.435e-06,        1.435e-06,       1.3492e-05
  448,    12,       6.3473e-07,       6.3473e-07,       9.1017e-06
  448,    13,       2.1557e-07,       2.1557e-07,       5.6752e-06
  448,    14,       6.8827e-07,       6.8827e-07,       1.1565e-05
  448,    15,       7.2701e-07,       7.2701e-07,       1.0387e-05
  448,    16,       4.8679e-07,       4.8679e-07,       9.5301e-06
  448,    17,       8.5804e-07,       8.5804e-07,       1.2528e-05
  448,    18,       7.2349e-07,       7.2349e-07,       1.1457e-05
  448,    19,        1.075e-06,        1.075e-06,       1.2528e-05
  448,    20,       2.4234e-07,       2.4234e-07,       6.8531e-06
  448,    21,       8.9115e-07,       8.9115e-07,       1.3171e-05
  448,    22,       3.8605e-07,       3.8605e-07,       8.3522e-06
  448,    23,       7.7069e-07,       7.7069e-07,       1.1565e-05
  448,    24,       3.7125e-07,       3.7125e-07,       8.2451e-06
  448,    25,       6.5727e-07,       6.5727e-07,       1.0387e-05
  448,    26,       5.6005e-07,       5.6005e-07,       9.3159e-06
  448,    27,       6.7488e-07,       6.7488e-07,       9.7442e-06
  448,    28,       2.8954e-07,       2.8954e-07,       7.4955e-06
  448,    29,       3.5223e-07,       3.5223e-07,       8.5663e-06
  448,    30,       4.4452e-07,       4.4452e-07,       8.3522e-06
  448,    31,       4.3607e-07,       4.3607e-07,       8.7805e-06
  448,    32,       1.0743e-06,       1.0743e-06,       1.4884e-05
  448,    33,       2.3741e-07,       2.3741e-07,       6.5318e-06
  448,    34,       6.1148e-07,       6.1148e-07,       1.0065e-05
  448,    35,       6.4741e-07,       6.4741e-07,       1.0815e-05
  448,    36,       9.4047e-07,       9.4047e-07,       1.2957e-05
  448,    37,       8.3339e-07,       8.3339e-07,       1.2421e-05
  448,    38,        2.043e-07,        2.043e-07,       6.1035e-06
  448,    39,       2.6347e-07,       2.6347e-07,        6.746e-06
  448,    40,       4.8467e-07,       4.8467e-07,       8.0309e-06
  448,    41,       7.1292e-07,       7.1292e-07,       8.4593e-06
  448,    42,       1.2096e-06,       1.2096e-06,       1.5205e-05
  448,    43,       9.3694e-07,       9.3694e-07,       1.2742e-05
  448,    44,       9.2567e-07,       9.2567e-07,       1.3064e-05
  448,    45,       9.3553e-07,       9.3553e-07,        1.392e-05
  448,    46,       3.7971e-07,       3.7971e-07,       8.6734e-06
  448,    47,        5.995e-07,        5.995e-07,       1.0494e-05
  448,    48,        4.491e-07,        4.491e-07,        8.834e-06
  449,     1,       9.8203e-07,       9.8203e-07,       1.2957e-05
  449,     2,        1.478e-06,        1.478e-06,       1.5741e-05
  449,     3,       9.5315e-07,       9.5315e-07,       1.1672e-05
  449,     4,       1.2525e-06,       1.2525e-06,       1.5205e-05
  449,     5,       4.2198e-07,       4.2198e-07,       9.5301e-06
  449,     6,       1.1441e-06,       1.1441e-06,       1.2635e-05
  449,     7,       1.9401e-06,       1.9401e-06,       1.7026e-05
  449,     8,       1.3096e-06,       1.3096e-06,        1.392e-05
  449,     9,       6.5375e-07,       6.5375e-07,       1.1029e-05
  449,    10,       4.6918e-07,       4.6918e-07,       9.2088e-06
  449,    11,       7.2208e-07,       7.2208e-07,       1.0922e-05
  449,    12,       5.8189e-07,       5.8189e-07,       9.7442e-06
  449,    13,       9.8766e-07,       9.8766e-07,       1.3385e-05
  449,    14,       1.1377e-06,       1.1377e-06,       1.4563e-05
  449,    15,       2.5502e-07,       2.5502e-07,       6.6389e-06
  449,    16,       7.7914e-07,       7.7914e-07,       1.1672e-05
  449,    17,       2.0338e-06,       2.0338e-06,       1.9595e-05
  449,    18,       1.0835e-06,       1.0835e-06,       1.5098e-05
  449,    19,       1.0123e-06,       1.0123e-06,       1.4242e-05
  449,    20,       7.7844e-07,       7.7844e-07,       1.1672e-05
  449,    21,       9.0031e-07,       9.0031e-07,       1.2314e-05
  449,    22,       1.3244e-06,       1.3244e-06,       1.6169e-05
  449,    23,       1.7083e-06,       1.7083e-06,       1.8311e-05
  449,    24,       1.7316e-06,       1.7316e-06,       2.0024e-05
  449,    25,       9.5737e-07,       9.5737e-07,       1.2314e-05
  449,    26,       1.7316e-06,       1.7316e-06,       1.8311e-05
  449,    27,       8.7002e-07,       8.7002e-07,       1.3064e-05
  449,    28,       2.4663e-06,       2.4663e-06,       2.1309e-05
  449,    29,        1.032e-06,        1.032e-06,       1.3492e-05
  449,    30,       3.5717e-07,       3.5717e-07,       8.7805e-06
  449,    31,       9.3131e-07,       9.3131e-07,       1.3492e-05
  449,    32,       8.5522e-07,       8.5522e-07,       1.1243e-05
  449,    33,       1.8358e-06,       1.8358e-06,       1.8739e-05
  449,    34,       9.2849e-07,       9.2849e-07,       1.2957e-05
  449,    35,       2.1465e-06,       2.1465e-06,       2.0988e-05
  449,    36,       2.4368e-06,       2.4368e-06,       2.0988e-05
  449,    37,       1.2617e-06,       1.2617e-06,       1.5955e-05
  449,    38,       1.9486e-06,       1.9486e-06,       1.9595e-05
  449,    39,       5.8964e-07,       5.8964e-07,       9.7442e-06
  449,    40,       1.2582e-06,       1.2582e-06,       1.5526e-05
  449,    41,       1.1849e-06,       1.1849e-06,       1.3385e-05
  449,    42,       1.1504e-06,       1.1504e-06,       1.3278e-05
  449,    43,       1.3533e-06,       1.3533e-06,       1.3278e-05
  449,    44,       1.4519e-06,       1.4519e-06,       1.5526e-05
  449,    45,       9.4751e-07,       9.4751e-07,       1.2421e-05
  449,    46,       5.6569e-07,       5.6569e-07,        1.135e-05
  449,    47,       5.1074e-07,       5.1074e-07,       9.2088e-06
  449,    48,       3.9415e-06,       3.9415e-06,       2.9714e-05
  450,     1,       1.5456e-06,       1.5456e-06,       1.4242e-05
  450,     2,       3.9915e-06,       3.9915e-06,       2.9875e-05
  450,     3,       8.2705e-07,       8.2705e-07,       1.1243e-05
  450,     4,       1.4371e-06,       1.4371e-06,       1.8203e-05
  450,     5,       3.2786e-06,       3.2786e-06,       2.4628e-05
  450,     6,       2.1014e-06,       2.1014e-06,       1.9274e-05
  450,     7,         3.13e-06,         3.13e-06,       2.1202e-05
  450,     8,       1.2068e-06,       1.2068e-06,       1.5526e-05
  450,     9,        2.293e-06,        2.293e-06,       1.8096e-05
  450,    10,       1.6006e-06,       1.6006e-06,        1.649e-05
  450,    11,       1.2187e-06,       1.2187e-06,       1.3813e-05
  450,    12,       1.9711e-06,       1.9711e-06,       1.7668e-05
  450,    13,       1.3617e-06,       1.3617e-06,       1.7454e-05
  450,    14,       1.8295e-06,       1.8295e-06,       1.7133e-05
  450,    15,       1.8612e-06,       1.8612e-06,       1.9167e-05
  450,    16,        8.665e-07,        8.665e-07,       1.3813e-05
  450,    17,       2.5171e-06,       2.5171e-06,       2.2808e-05
  450,    18,       1.0835e-06,       1.0835e-06,       1.3278e-05
  450,    19,        1.192e-06,        1.192e-06,       1.4134e-05
  450,    20,       2.0451e-06,       2.0451e-06,       1.7882e-05
  450,    21,       9.2356e-07,       9.2356e-07,       1.2742e-05
  450,    22,       1.8753e-06,       1.8753e-06,       1.8632e-05
  450,    23,         1.28e-06,         1.28e-06,       1.5312e-05
  450,    24,       1.9626e-06,       1.9626e-06,        1.981e-05
  450,    25,       1.7879e-06,       1.7879e-06,       1.7561e-05
  450,    26,       1.4681e-06,       1.4681e-06,       1.6919e-05
  450,    27,       1.8591e-06,       1.8591e-06,        1.724e-05
  450,    28,       4.4945e-07,       4.4945e-07,       9.2088e-06
  450,    29,       4.7552e-07,       4.7552e-07,       8.2451e-06
  450,    30,        1.285e-06,        1.285e-06,       1.4349e-05
  450,    31,       1.8718e-06,       1.8718e-06,       1.8953e-05
  450,    32,       1.4646e-06,       1.4646e-06,       1.6062e-05
  450,    33,       6.1148e-07,       6.1148e-07,       1.0387e-05
  450,    34,       8.1859e-07,       8.1859e-07,       1.2314e-05
  450,    35,       1.3864e-06,       1.3864e-06,       1.6704e-05
  450,    36,        1.068e-06,        1.068e-06,       1.4242e-05
  450,    37,       1.7964e-06,       1.7964e-06,       2.0131e-05
  450,    38,       8.1155e-07,       8.1155e-07,       1.2207e-05
  450,    39,       8.3973e-07,       8.3973e-07,       1.3171e-05
  450,    40,       2.3508e-06,       2.3508e-06,       2.0773e-05
  450,    41,       3.4632e-06,       3.4632e-06,       2.3022e-05
  450,    42,       6.4741e-07,       6.4741e-07,       1.1029e-05
  450,    43,       1.6928e-06,       1.6928e-06,       1.7561e-05
  450,    44,       1.2751e-06,       1.2751e-06,       1.6169e-05
  450,    45,        1.597e-06,        1.597e-06,       1.5848e-05
  450,    46,        3.161e-06,        3.161e-06,       2.5913e-05
  450,    47,        2.131e-06,        2.131e-06,       1.8739e-05
  450,    48,       2.6418e-08,       2.6418e-08,       2.4093e-06
  451,     1,       5.6984e-06,       5.6984e-06,        3.116e-05
  451,     2,       5.5477e-06,       5.5477e-06,       3.1053e-05
  451,     3,       5.4716e-06,       5.4716e-06,       3.0732e-05
  451,     4,       2.3889e-06,       2.3889e-06,        2.238e-05
  451,     5,       5.9161e-06,       5.9161e-06,       3.5764e-05
  451,     6,       5.1116e-06,       5.1116e-06,       3.5229e-05
  451,     7,       2.6319e-06,       2.6319e-06,       2.3236e-05
  451,     8,       8.3705e-06,       8.3705e-06,        4.069e-05
  451,     9,        1.565e-05,        1.565e-05,       5.2897e-05
  451,    10,        3.366e-06,        3.366e-06,       2.5485e-05
  451,    11,       1.1391e-05,       1.1391e-05,       4.6044e-05
  451,    12,       1.1908e-05,       1.1908e-05,       5.1505e-05
  451,    13,       7.0137e-06,       7.0137e-06,       3.6514e-05
  451,    14,       1.3128e-05,       1.3128e-05,       5.1933e-05
  451,    15,       5.4124e-06,       5.4124e-06,       3.4801e-05
  451,    16,       3.1476e-06,       3.1476e-06,       2.4093e-05
  451,    17,       8.8904e-06,       8.8904e-06,       3.9833e-05
  451,    18,       6.9897e-06,       6.9897e-06,       3.7692e-05
  451,    19,       9.4357e-06,       9.4357e-06,       4.3795e-05
  451,    20,       9.9133e-06,       9.9133e-06,       4.3688e-05
  451,    21,        4.205e-06,        4.205e-06,        2.859e-05
  451,    22,       5.3342e-06,       5.3342e-06,       3.5657e-05
  451,    23,       5.7154e-06,       5.7154e-06,       3.4694e-05
  451,    24,       2.5297e-06,       2.5297e-06,       2.3236e-05
  451,    25,       3.8013e-06,       3.8013e-06,       2.7305e-05
  451,    26,       7.0306e-06,       7.0306e-06,        3.887e-05
  451,    27,       1.6478e-06,       1.6478e-06,       1.8632e-05
  451,    28,       6.7509e-06,       6.7509e-06,       3.6621e-05
  451,    29,       5.6914e-06,       5.6914e-06,       2.7198e-05
  451,    30,       3.8964e-06,       3.8964e-06,       2.1309e-05
  451,    31,       3.7872e-06,       3.7872e-06,       2.7305e-05
  451,    32,       6.3733e-06,       6.3733e-06,       3.4801e-05
  451,    33,       1.9528e-06,       1.9528e-06,       1.9488e-05
  451,    34,       2.1064e-06,       2.1064e-06,       1.7668e-05
  451,    35,        4.715e-06,        4.715e-06,       2.7412e-05
  451,    36,       1.6175e-06,       1.6175e-06,       1.6276e-05
  451,    37,       9.5315e-07,       9.5315e-07,       1.5205e-05
  451,    38,       3.8316e-06,       3.8316e-06,       2.4842e-05
  451,    39,       2.6594e-06,       2.6594e-06,       1.9595e-05
  451,    40,       2.8376e-06,       2.8376e-06,       2.5485e-05
  451,    41,       2.9334e-06,       2.9334e-06,       2.5806e-05
  451,    42,       2.9116e-06,       2.9116e-06,       2.1416e-05
  451,    43,       3.6351e-07,       3.6351e-07,       8.7805e-06
  451,    44,       2.7672e-06,       2.7672e-06,       2.3879e-05
  451,    45,       1.8908e-06,       1.8908e-06,       1.5205e-05
  451,    46,       8.4959e-07,       8.4959e-07,       1.2421e-05
  451,    47,       7.6083e-07,       7.6083e-07,         1.21e-05
  451,    48,       3.5928e-07,       3.5928e-07,       8.0309e-06
  452,     1,       3.5632e-06,       3.5632e-06,       2.7412e-05
  452,     2,       1.1997e-06,       1.1997e-06,       1.4134e-05
  452,     3,       1.6428e-06,       1.6428e-06,       1.6704e-05
  452,     4,       3.5618e-06,       3.5618e-06,       2.6341e-05
  452,     5,       1.1166e-06,       1.1166e-06,       1.4777e-05
  452,     6,       2.7446e-06,       2.7446e-06,       2.2165e-05
  452,     7,       2.3473e-06,       2.3473e-06,       2.0666e-05
  452,     8,       1.1567e-06,       1.1567e-06,       1.4456e-05
  452,     9,       1.6203e-06,       1.6203e-06,       1.7775e-05
  452,    10,        2.758e-06,        2.758e-06,       2.2701e-05
  452,    11,       2.7784e-06,       2.7784e-06,       2.3665e-05
  452,    12,       8.4607e-07,       8.4607e-07,       1.3813e-05
  452,    13,       8.0662e-07,       8.0662e-07,       1.0815e-05
  452,    14,       1.9915e-06,       1.9915e-06,       2.1309e-05
  452,    15,       3.5329e-06,       3.5329e-06,       2.8804e-05
  452,    16,       2.1134e-06,       2.1134e-06,       2.0238e-05
  452,    17,       2.9609e-06,       2.9609e-06,        2.163e-05
  452,    18,        3.709e-06,        3.709e-06,       2.8804e-05
  452,    19,       3.8344e-06,       3.8344e-06,        2.677e-05
  452,    20,       2.0183e-06,       2.0183e-06,       1.7347e-05
  452,    21,       3.2652e-06,       3.2652e-06,       2.6127e-05
  452,    22,       2.0063e-06,       2.0063e-06,        1.906e-05
  452,    23,       2.9334e-06,       2.9334e-06,       2.1523e-05
  452,    24,       4.3184e-07,       4.3184e-07,       7.1743e-06
  452,    25,        1.416e-06,        1.416e-06,       1.3706e-05
  452,    26,       2.9975e-06,       2.9975e-06,       2.4414e-05
  452,    27,        1.609e-06,        1.609e-06,       1.6704e-05
  452,    28,       2.5495e-06,       2.5495e-06,       2.2808e-05
  452,    29,       3.0687e-06,       3.0687e-06,       2.5592e-05
  452,    30,       1.4618e-06,       1.4618e-06,       1.4777e-05
  452,    31,       2.3205e-06,       2.3205e-06,        2.238e-05
  452,    32,       1.7076e-06,       1.7076e-06,       1.7882e-05
  452,    33,       1.2518e-06,       1.2518e-06,       1.2957e-05
  452,    34,       1.0046e-06,       1.0046e-06,       1.4242e-05
  452,    35,       1.3829e-06,       1.3829e-06,       1.5419e-05
  452,    36,       1.4942e-06,       1.4942e-06,       1.6597e-05
  452,    37,       2.2994e-06,       2.2994e-06,       2.0773e-05
  452,    38,       2.3867e-06,       2.3867e-06,       2.0773e-05
  452,    39,       2.0077e-06,       2.0077e-06,       1.7989e-05
  452,    40,       1.8887e-06,       1.8887e-06,       1.7668e-05
  452,    41,       9.0172e-07,       9.0172e-07,       1.1886e-05
  452,    42,       7.2419e-07,       7.2419e-07,       1.1243e-05
  452,    43,       2.2148e-06,       2.2148e-06,       2.0024e-05
  452,    44,       8.5522e-07,       8.5522e-07,       1.1779e-05
  452,    45,       1.4033e-06,       1.4033e-06,        1.649e-05
  452,    46,       1.0659e-06,       1.0659e-06,       1.3278e-05
  452,    47,       1.2687e-06,       1.2687e-06,       1.5205e-05
  452,    48,       1.1941e-06,       1.1941e-06,       1.3653e-05
  453,     1,       2.4755e-06,       2.4755e-06,       2.3772e-05
  453,     2,       4.9123e-06,       4.9123e-06,       3.2873e-05
  453,     3,       9.5103e-07,       9.5103e-07,       1.2207e-05
  453,     4,       3.4596e-06,       3.4596e-06,       2.8911e-05
  453,     5,       2.6502e-06,       2.6502e-06,        2.238e-05
  453,     6,       1.2913e-06,       1.2913e-06,       1.5312e-05
  453,     7,       1.7231e-06,       1.7231e-06,       1.8203e-05
  453,     8,       3.5822e-06,       3.5822e-06,       2.2701e-05
  453,     9,       1.0039e-06,       1.0039e-06,       1.2314e-05
  453,    10,       3.9309e-07,       3.9309e-07,       8.6734e-06
  453,    11,       1.4428e-06,       1.4428e-06,       1.7133e-05
  453,    12,       5.2624e-07,       5.2624e-07,       9.3159e-06
  453,    13,       2.3769e-06,       2.3769e-06,       2.1844e-05
  453,    14,       1.5209e-06,       1.5209e-06,       1.5205e-05
  453,    15,       1.5815e-06,       1.5815e-06,       1.7989e-05
  453,    16,       7.3969e-07,       7.3969e-07,       1.2207e-05
  453,    17,       7.7069e-07,       7.7069e-07,       1.1457e-05
  453,    18,       2.6988e-06,       2.6988e-06,       2.0666e-05
  453,    19,       3.8591e-06,       3.8591e-06,       2.5271e-05
  453,    20,       1.7689e-06,       1.7689e-06,       1.6811e-05
  453,    21,       3.2335e-06,       3.2335e-06,       2.5592e-05
  453,    22,       3.7548e-06,       3.7548e-06,       2.6556e-05
  453,    23,       2.9496e-06,       2.9496e-06,       2.0559e-05
  453,    24,       1.5047e-06,       1.5047e-06,       1.6276e-05
  453,    25,       5.1257e-06,       5.1257e-06,       3.4158e-05
  453,    26,       2.4044e-06,       2.4044e-06,       2.2594e-05
  453,    27,       3.9401e-06,       3.9401e-06,       2.6127e-05
  453,    28,       5.2046e-06,       5.2046e-06,       2.4842e-05
  453,    29,       1.4174e-06,       1.4174e-06,       1.6169e-05
  453,    30,       2.2571e-06,       2.2571e-06,       2.0452e-05
  453,    31,        4.839e-06,        4.839e-06,       2.7626e-05
  453,    32,       1.3483e-05,       1.3483e-05,       5.4825e-05
  453,    33,       2.4008e-06,       2.4008e-06,       1.9167e-05
  453,    34,       1.3329e-06,       1.3329e-06,       1.7026e-05
  453,    35,       4.5178e-06,       4.5178e-06,       2.2487e-05
  453,    36,       1.3734e-05,       1.3734e-05,       4.2082e-05
  453,    37,       1.8261e-05,       1.8261e-05,       5.3754e-05
  453,    38,       1.1879e-05,       1.1879e-05,       4.7757e-05
  453,    39,       3.5731e-06,       3.5731e-06,       2.4414e-05
  453,    40,       4.1127e-06,       4.1127e-06,       2.6127e-05
  453,    41,       3.8189e-06,       3.8189e-06,       2.2808e-05
  453,    42,       8.3043e-06,       8.3043e-06,         3.63e-05
  453,    43,       6.6664e-06,       6.6664e-06,       3.6086e-05
  453,    44,       5.6379e-06,       5.6379e-06,       3.3195e-05
  453,    45,       1.1907e-05,       1.1907e-05,       4.6365e-05
  453,    46,       3.5061e-05,       3.5061e-05,       7.6347e-05
  453,    47,        6.846e-06,        6.846e-06,       3.5336e-05
  453,    48,       2.6418e-08,       2.6418e-08,       2.4093e-06
  454,     1,       2.3445e-06,       2.3445e-06,       1.8846e-05
  454,     2,       2.8348e-06,       2.8348e-06,       2.2701e-05
  454,     3,       4.0112e-06,       4.0112e-06,       2.6663e-05
  454,     4,       1.8532e-05,       1.8532e-05,       5.1933e-05
  454,     5,       4.5523e-06,       4.5523e-06,       2.9447e-05
  454,     6,       4.9137e-06,       4.9137e-06,       3.0625e-05
  454,     7,       1.3094e-05,       1.3094e-05,       3.7799e-05
  454,     8,         1.08e-05,         1.08e-05,       4.4866e-05
