epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   75,    24,        0.0015094,        0.0015077,        1.705e-06,        0.0011341,        0.0014684,       0.00085049,        0.0013893,        0.0011199,        0.0010897,        0.0017401,        0.0014149,        0.0018433,       4.8507e-05
   75,    25,        0.0013527,         0.001346,       6.6768e-06,        0.0011005,        0.0013874,       0.00086386,        0.0013135,        0.0010887,        0.0010828,        0.0016131,         0.001348,        0.0029907,       7.8703e-05
   75,    26,        0.0015842,        0.0015809,       3.3883e-06,         0.001145,        0.0015036,       0.00084379,        0.0014161,        0.0011299,        0.0010601,        0.0018122,        0.0014361,        0.0026123,       6.8745e-05
   75,    27,        0.0025096,        0.0024792,       3.0335e-05,         0.001419,         0.001883,       0.00084013,        0.0019399,          0.00139,        0.0010641,        0.0023911,        0.0017276,        0.0078735,        0.0002072
   75,    28,        0.0011548,        0.0011463,       8.4932e-06,       0.00098859,        0.0012804,       0.00071997,        0.0012304,       0.00097516,       0.00094107,        0.0015224,        0.0012317,        0.0037964,       9.9905e-05
   75,    29,        0.0025621,        0.0025492,       1.2841e-05,        0.0014602,        0.0019093,       0.00094528,        0.0019236,        0.0014344,        0.0012215,         0.002363,        0.0017923,        0.0050659,       0.00013331
   75,    30,        0.0016916,        0.0016888,       2.7918e-06,        0.0012217,        0.0015541,       0.00095067,        0.0014657,        0.0012082,        0.0012003,        0.0018144,        0.0015074,        0.0018188,       4.7864e-05
   75,    31,         0.001723,        0.0017221,       9.0031e-07,        0.0011788,        0.0015693,       0.00086184,        0.0014641,         0.001163,        0.0010994,        0.0018951,        0.0014973,        0.0012817,        3.373e-05
   75,    32,         0.002518,        0.0025075,       1.0481e-05,        0.0015002,        0.0018937,        0.0011792,        0.0017892,        0.0014842,         0.001421,        0.0022352,        0.0018281,        0.0044312,       0.00011661
   75,    33,        0.0013802,        0.0013764,       3.7846e-06,        0.0011056,         0.001403,       0.00099427,        0.0012059,        0.0011001,        0.0012604,        0.0015199,        0.0013902,        0.0021362,       5.6217e-05
   75,    34,        0.0014997,        0.0014885,        1.123e-05,        0.0011406,         0.001459,       0.00078426,        0.0014614,        0.0011228,        0.0009834,        0.0017816,        0.0013825,        0.0045166,       0.00011886
   75,    35,        0.0020494,        0.0020471,       2.3728e-06,        0.0013491,         0.001711,        0.0011413,        0.0015362,        0.0013387,        0.0013787,        0.0019625,        0.0016706,        0.0019775,       5.2041e-05
   75,    36,        0.0015743,        0.0015693,       5.0088e-06,        0.0011646,        0.0014981,       0.00091103,        0.0013929,         0.001152,        0.0011328,        0.0017632,         0.001448,          0.00271,       7.1315e-05
   75,    37,        0.0021101,        0.0020944,       1.5707e-05,        0.0013811,        0.0017307,       0.00098997,        0.0017331,        0.0013615,        0.0012205,        0.0020857,        0.0016531,        0.0056641,       0.00014905
   75,    38,        0.0018667,        0.0018651,       1.5512e-06,        0.0012653,        0.0016332,       0.00092703,        0.0015697,        0.0012484,        0.0011269,        0.0019811,         0.001554,        0.0016602,       4.3688e-05
   75,    39,        0.0018835,        0.0018482,        3.528e-05,        0.0012433,        0.0016258,       0.00084493,        0.0016018,        0.0012233,        0.0010687,        0.0019985,        0.0015336,        0.0084473,        0.0002223
   75,    40,        0.0019061,        0.0018891,       1.6951e-05,        0.0012687,        0.0016437,       0.00083937,         0.001655,        0.0012472,        0.0010505,        0.0020347,        0.0015426,         0.005896,       0.00015516
   75,    41,        0.0014062,         0.001406,       2.1345e-07,        0.0010967,         0.001418,        0.0008899,        0.0012827,        0.0010863,        0.0011338,         0.001632,        0.0013829,       0.00062256,       1.6383e-05
   75,    42,         0.001642,        0.0015815,       6.0451e-05,        0.0011428,        0.0015039,        0.0007404,        0.0015049,        0.0011226,       0.00095193,        0.0018659,        0.0014089,         0.011157,       0.00029361
   75,    43,         0.003588,        0.0035615,       2.6529e-05,        0.0017676,        0.0022568,        0.0012458,        0.0022372,        0.0017415,        0.0015333,        0.0027498,        0.0021415,         0.007251,       0.00019082
   75,    44,        0.0014843,        0.0014747,       9.6007e-06,        0.0011263,        0.0014522,       0.00093757,        0.0012962,        0.0011169,         0.001183,        0.0016575,        0.0014203,        0.0044434,       0.00011693
   75,    45,        0.0024163,        0.0023142,       0.00010217,        0.0013327,        0.0018192,       0.00081131,         0.001802,        0.0013066,        0.0010329,        0.0023082,        0.0016705,         0.014441,       0.00038002
   75,    46,        0.0016491,        0.0016369,        1.218e-05,        0.0011733,          0.00153,       0.00082455,        0.0014871,        0.0011558,        0.0010272,        0.0018703,        0.0014488,        0.0049438,        0.0001301
   75,    47,        0.0013961,        0.0013518,       4.4301e-05,        0.0010857,        0.0013904,       0.00089371,        0.0012586,        0.0010761,        0.0011497,        0.0015759,        0.0013628,        0.0095459,       0.00025121
   75,    48,        0.0015618,        0.0015272,       3.4566e-05,        0.0011421,        0.0014779,       0.00089998,        0.0013601,          0.00113,        0.0011519,        0.0017192,        0.0014355,         0.008313,       0.00021876
   75,    49,        0.0012284,        0.0012238,        4.557e-06,        0.0010461,         0.001323,       0.00092351,        0.0011565,          0.00104,        0.0011494,        0.0014616,        0.0013055,        0.0029785,       7.8382e-05
   75,    50,         0.001553,        0.0015496,       3.3619e-06,        0.0011541,        0.0014887,        0.0010164,         0.001278,        0.0011472,        0.0012955,        0.0016432,        0.0014694,        0.0025513,       6.7139e-05
   75,    51,        0.0015325,        0.0015063,       2.6233e-05,         0.001162,        0.0014677,       0.00088054,        0.0014154,         0.001148,        0.0010887,        0.0017396,        0.0014141,        0.0072876,       0.00019178
   75,    52,        0.0014478,        0.0014349,       1.2841e-05,        0.0011244,        0.0014325,        0.0011159,        0.0011321,         0.001124,        0.0014186,        0.0014449,        0.0014318,        0.0051392,       0.00013524
   75,    53,        0.0010902,        0.0010788,         1.14e-05,       0.00099649,        0.0012421,       0.00084002,        0.0011373,       0.00098867,        0.0010626,        0.0013839,        0.0012232,        0.0048462,       0.00012753
   75,    54,        0.0013475,        0.0013296,       1.7873e-05,        0.0010703,        0.0013789,       0.00080918,        0.0013053,        0.0010573,        0.0010509,        0.0016182,        0.0013346,        0.0059692,       0.00015709
   75,    55,        0.0011801,        0.0011796,       4.9665e-07,        0.0010125,        0.0012988,       0.00082453,        0.0011816,        0.0010031,        0.0010597,        0.0014814,        0.0012705,       0.00080566,       2.1202e-05
   75,    56,       0.00095559,       0.00095224,       3.3534e-06,       0.00091671,         0.001167,        0.0007776,        0.0010419,       0.00090976,        0.0010207,        0.0012845,        0.0011526,         0.002356,       6.1999e-05
   75,    57,        0.0014492,        0.0014489,       3.2758e-07,        0.0011086,        0.0014395,       0.00085602,         0.001336,         0.001096,        0.0011023,        0.0016862,        0.0013943,       0.00070801,       1.8632e-05
   75,    58,        0.0010494,         0.001047,       2.3665e-06,       0.00095537,        0.0012237,       0.00083423,        0.0010644,       0.00094931,        0.0010585,        0.0013552,        0.0012068,        0.0019897,       5.2362e-05
   75,    59,        0.0011186,        0.0011113,       7.3214e-06,        0.0010073,        0.0012606,        0.0010076,        0.0010069,        0.0010073,        0.0012667,        0.0012552,        0.0012609,        0.0037231,       9.7977e-05
   75,    60,        0.0010311,        0.0010271,       3.9521e-06,       0.00095871,         0.001212,       0.00083624,        0.0010689,       0.00095259,        0.0010644,        0.0013309,        0.0011977,        0.0024536,       6.4569e-05
   76,     1,        0.0011375,        0.0011201,       1.7361e-05,       0.00097814,        0.0012657,       0.00082946,        0.0011119,        0.0009707,        0.0010427,         0.001437,        0.0012399,        0.0059814,       0.00015741
   76,     2,        0.0010244,        0.0010235,       9.3941e-07,       0.00094232,        0.0012098,       0.00077349,        0.0010943,       0.00093388,       0.00096207,        0.0013957,        0.0011789,        0.0011475,       3.0196e-05
   76,     3,        0.0010868,        0.0010749,       1.1925e-05,       0.00096318,        0.0012398,       0.00080826,        0.0011026,       0.00095543,        0.0010653,        0.0013781,        0.0012217,        0.0049194,       0.00012946
   76,     4,        0.0010949,        0.0010797,       1.5232e-05,       0.00097207,        0.0012426,       0.00084267,        0.0010885,        0.0009656,        0.0010827,        0.0013707,        0.0012267,        0.0053101,       0.00013974
   76,     5,        0.0011548,        0.0011516,       3.1125e-06,        0.0010074,        0.0012833,       0.00078458,         0.001208,        0.0009963,       0.00099516,         0.001496,        0.0012456,        0.0022949,       6.0393e-05
   76,     6,        0.0012113,        0.0011999,       1.1413e-05,        0.0010467,        0.0013099,       0.00087648,           0.0012,        0.0010382,         0.001088,        0.0014815,        0.0012848,        0.0047852,       0.00012593
   76,     7,        0.0012155,        0.0012043,       1.1119e-05,        0.0010279,        0.0013124,       0.00083067,        0.0012055,        0.0010181,        0.0010711,        0.0014966,        0.0012839,        0.0047119,         0.000124
   76,     8,        0.0012405,        0.0012393,       1.2057e-06,        0.0010345,        0.0013313,       0.00085037,        0.0012002,        0.0010253,        0.0010772,        0.0015242,        0.0013007,        0.0015259,       4.0155e-05
   76,     9,        0.0011734,        0.0011385,       3.4869e-05,       0.00096768,         0.001276,       0.00070773,        0.0012016,       0.00095468,       0.00093328,        0.0015197,        0.0012265,        0.0082642,       0.00021748
   76,    10,        0.0013392,        0.0013241,       1.5082e-05,        0.0010776,        0.0013761,        0.0009457,        0.0011964,         0.001071,        0.0012076,        0.0015117,        0.0013597,        0.0053955,       0.00014199
   76,    11,        0.0012762,        0.0012489,       2.7334e-05,        0.0010507,        0.0013364,       0.00083803,         0.001242,          0.00104,        0.0010442,        0.0015531,        0.0012986,        0.0072266,       0.00019017
   76,    12,        0.0020506,          0.00198,       7.0636e-05,        0.0013508,        0.0016827,        0.0011879,        0.0014973,        0.0013426,        0.0014605,        0.0018602,        0.0016603,         0.011902,       0.00031321
   76,    13,        0.0020398,        0.0020316,       8.2312e-06,        0.0013788,        0.0017045,        0.0011838,        0.0015543,         0.001369,        0.0014545,        0.0019016,         0.001678,        0.0039795,       0.00010472
   76,    14,        0.0014063,        0.0013654,       4.0886e-05,        0.0011022,        0.0013974,       0.00092307,        0.0012634,        0.0010933,        0.0011805,        0.0015671,        0.0013738,        0.0089966,       0.00023675
   76,    15,        0.0015689,        0.0015589,       9.9584e-06,        0.0011599,        0.0014931,       0.00097153,        0.0013295,        0.0011505,        0.0012461,        0.0016848,        0.0014654,         0.004126,       0.00010858
   76,    16,        0.0024806,        0.0024719,       8.7395e-06,        0.0015442,        0.0018802,        0.0014478,        0.0016309,        0.0015393,        0.0017464,        0.0019929,        0.0018696,        0.0038818,       0.00010215
   76,    17,         0.002764,        0.0026684,       9.5595e-05,        0.0015869,        0.0019535,        0.0013843,        0.0017692,        0.0015767,        0.0016853,        0.0021666,         0.001926,          0.01394,       0.00036685
   76,    18,        0.0014406,        0.0014394,       1.2036e-06,        0.0011288,        0.0014347,       0.00087169,        0.0013602,        0.0011159,        0.0010762,        0.0016937,         0.001385,        0.0014038,       3.6942e-05
   76,    19,        0.0012777,        0.0012038,       7.3815e-05,        0.0010272,        0.0013121,       0.00094452,        0.0011015,         0.001023,        0.0012483,         0.001367,        0.0013076,          0.01228,       0.00032317
   76,    20,        0.0026043,        0.0025712,       3.3089e-05,        0.0014853,        0.0019176,        0.0011081,        0.0018247,        0.0014664,        0.0014101,        0.0022797,        0.0018449,        0.0081909,       0.00021555
   76,    21,        0.0023275,        0.0023242,       3.3355e-06,        0.0014372,        0.0018231,       0.00096282,        0.0018642,        0.0014135,        0.0012313,         0.002225,        0.0017282,        0.0024902,       6.5532e-05
   76,    22,        0.0016637,        0.0015605,       0.00010322,         0.001169,        0.0014939,       0.00095576,        0.0013609,        0.0011583,        0.0011921,        0.0017208,        0.0014565,         0.014563,       0.00038324
   76,    23,        0.0016003,        0.0015884,       1.1921e-05,         0.001151,        0.0015071,       0.00076414,        0.0014992,        0.0011317,        0.0009998,        0.0018483,         0.001424,        0.0049561,       0.00013042
   76,    24,         0.002411,        0.0023597,       5.1297e-05,        0.0014509,         0.001837,        0.0010208,        0.0018379,        0.0014294,         0.001285,        0.0022194,        0.0017522,         0.010217,       0.00026888
   76,    25,        0.0023401,        0.0023153,         2.48e-05,        0.0015042,        0.0018196,          0.00135,         0.001643,        0.0014965,        0.0016031,        0.0019945,        0.0017988,         0.007019,       0.00018471
   76,    26,        0.0017017,        0.0016988,       2.9234e-06,        0.0012239,        0.0015586,        0.0011073,        0.0013288,        0.0012181,        0.0014122,        0.0016796,        0.0015459,        0.0018799,       4.9471e-05
   76,    27,        0.0014085,        0.0013904,       1.8138e-05,        0.0010662,        0.0014101,       0.00082729,        0.0012811,        0.0010542,         0.001072,        0.0016564,        0.0013642,        0.0058838,       0.00015484
   76,    28,        0.0014356,        0.0014109,       2.4676e-05,        0.0011326,        0.0014205,        0.0011836,        0.0010866,        0.0011351,         0.001463,        0.0013811,         0.001422,         0.006958,       0.00018311
   76,    29,         0.001987,        0.0019844,       2.6856e-06,        0.0013038,        0.0016846,       0.00091677,        0.0016522,        0.0012845,        0.0011789,        0.0020349,        0.0016069,        0.0022949,       6.0393e-05
   76,    30,        0.0017681,        0.0017411,       2.7023e-05,          0.00122,         0.001578,        0.0008046,        0.0015938,        0.0011992,        0.0010207,        0.0019476,        0.0014842,         0.007373,       0.00019403
   76,    31,        0.0012688,        0.0012677,       1.1402e-06,        0.0010136,        0.0013464,        0.0007591,        0.0012426,        0.0010009,       0.00098713,        0.0016023,        0.0012947,        0.0013184,       3.4694e-05
   76,    32,        0.0019882,        0.0019547,       3.3457e-05,        0.0012651,         0.001672,        0.0008185,        0.0016671,        0.0012428,        0.0010484,         0.002079,        0.0015637,        0.0082153,       0.00021619
   76,    33,        0.0020207,        0.0020138,       6.9209e-06,        0.0013848,         0.001697,        0.0012123,        0.0015401,        0.0013762,        0.0015043,        0.0018535,        0.0016789,         0.003479,       9.1553e-05
   76,    34,         0.002637,        0.0026223,       1.4677e-05,        0.0015741,        0.0019365,        0.0016922,        0.0014678,          0.00158,        0.0020535,        0.0018248,        0.0019392,        0.0055054,       0.00014488
   76,    35,        0.0015186,        0.0015178,       8.3057e-07,        0.0011495,        0.0014733,        0.0010141,        0.0012713,        0.0011427,          0.00128,        0.0016278,        0.0014539,        0.0011475,       3.0196e-05
   76,    36,        0.0017429,        0.0017422,       7.0958e-07,        0.0012502,        0.0015784,        0.0012087,        0.0012876,        0.0012481,        0.0015178,        0.0016311,        0.0015744,       0.00095215,       2.5057e-05
   76,    37,        0.0023885,        0.0023777,       1.0768e-05,        0.0014865,         0.001844,        0.0013565,        0.0016036,          0.00148,         0.001677,        0.0019823,        0.0018296,        0.0044067,       0.00011597
   76,    38,        0.0012542,        0.0012515,       2.6698e-06,        0.0010291,        0.0013378,       0.00080577,        0.0012301,        0.0010179,        0.0010487,        0.0015527,        0.0013007,        0.0022461,       5.9108e-05
   76,    39,        0.0021843,        0.0021684,       1.5892e-05,        0.0013855,         0.001761,        0.0012283,        0.0015269,        0.0013776,        0.0015183,        0.0019537,         0.001736,        0.0055542,       0.00014616
   76,    40,        0.0021021,        0.0021001,       2.0548e-06,        0.0013707,         0.001733,          0.00108,        0.0016323,        0.0013561,        0.0013575,        0.0020119,        0.0016847,        0.0014038,       3.6942e-05
   76,    41,        0.0018992,        0.0018968,       2.4029e-06,        0.0012394,         0.001647,         0.000763,        0.0016681,        0.0012155,       0.00098486,        0.0020691,         0.001527,        0.0022095,       5.8144e-05
   76,    42,        0.0013007,        0.0012999,       8.0045e-07,        0.0010986,        0.0013634,        0.0010136,        0.0011751,        0.0010944,        0.0012612,        0.0014493,        0.0013553,       0.00097656,       2.5699e-05
   76,    43,        0.0029511,        0.0029478,       3.2562e-06,         0.001581,        0.0020532,       0.00099085,        0.0021121,        0.0015515,        0.0012269,        0.0025797,        0.0019033,        0.0017456,       4.5937e-05
   76,    44,        0.0029031,        0.0029002,       2.9022e-06,        0.0015086,        0.0020365,       0.00081363,        0.0021341,        0.0014739,        0.0010505,        0.0026243,        0.0018374,        0.0018677,       4.9149e-05
   76,    45,        0.0013512,        0.0013482,       3.0771e-06,        0.0011023,        0.0013885,       0.00095863,        0.0012316,        0.0010951,        0.0012017,        0.0015374,        0.0013695,         0.002063,       5.4289e-05
   76,    46,        0.0020917,        0.0020806,        1.111e-05,        0.0013322,        0.0017249,        0.0009619,        0.0016654,        0.0013136,         0.001221,        0.0020764,        0.0016487,        0.0046265,       0.00012175
   76,    47,        0.0021273,        0.0021267,       5.7326e-07,        0.0013734,         0.001744,        0.0010178,        0.0016935,        0.0013557,          0.00126,        0.0020856,        0.0016728,       0.00084229,       2.2165e-05
   76,    48,        0.0019528,        0.0019436,       9.2287e-06,        0.0013458,        0.0016672,        0.0012913,        0.0013948,        0.0013431,        0.0015959,        0.0017288,        0.0016624,        0.0043213,       0.00011372
   76,    49,        0.0016016,           0.0016,       1.5903e-06,        0.0012008,        0.0015127,       0.00090229,        0.0014695,        0.0011859,        0.0011438,        0.0017805,        0.0014622,        0.0015503,       4.0797e-05
   76,    50,        0.0019367,        0.0019328,       3.9198e-06,        0.0013466,        0.0016625,        0.0012252,        0.0014559,        0.0013405,        0.0015276,        0.0017752,        0.0016514,        0.0024048,       6.3284e-05
   76,    51,        0.0030677,         0.003067,       6.9637e-07,        0.0017351,        0.0020943,        0.0013325,        0.0020975,         0.001715,        0.0015624,        0.0024772,        0.0020198,       0.00093994,       2.4735e-05
   76,    52,        0.0024059,        0.0024051,       7.4181e-07,         0.001437,        0.0018546,        0.0011689,        0.0016784,        0.0014236,        0.0015374,        0.0020995,        0.0018185,         0.001001,       2.6341e-05
   76,    53,        0.0014272,        0.0014218,       5.4452e-06,        0.0010983,        0.0014259,       0.00083219,        0.0013379,         0.001085,        0.0010344,         0.001703,        0.0013687,         0.003064,       8.0631e-05
   76,    54,        0.0027091,         0.002707,       2.0812e-06,        0.0014998,        0.0019676,        0.0010164,        0.0019348,        0.0014756,        0.0012942,        0.0024183,        0.0018562,        0.0015381,       4.0476e-05
   76,    55,        0.0036569,        0.0036391,       1.7856e-05,        0.0018575,        0.0022813,        0.0015002,        0.0021791,        0.0018397,        0.0017991,         0.002641,        0.0022201,        0.0060547,       0.00015933
   76,    56,        0.0030241,        0.0030205,       3.6076e-06,        0.0016619,        0.0020783,        0.0013095,        0.0019791,        0.0016443,        0.0015829,        0.0024397,        0.0020113,        0.0024658,        6.489e-05
   76,    57,        0.0012436,        0.0012353,       8.3004e-06,         0.001017,        0.0013291,       0.00084026,        0.0011761,        0.0010082,        0.0010653,        0.0015281,        0.0012967,        0.0040649,       0.00010697
   76,    58,        0.0014971,        0.0014943,       2.7337e-06,        0.0011523,        0.0014619,       0.00091527,        0.0013657,        0.0011405,        0.0011736,        0.0016795,        0.0014266,         0.002063,       5.4289e-05
   76,    59,        0.0023085,        0.0023005,       7.9924e-06,        0.0014328,        0.0018138,        0.0011417,        0.0016947,        0.0014182,        0.0014351,         0.002097,        0.0017661,        0.0039307,       0.00010344
   76,    60,        0.0016739,        0.0016419,       3.1987e-05,        0.0012263,        0.0015323,        0.0010251,        0.0014074,        0.0012162,        0.0012577,        0.0017429,        0.0015003,        0.0080322,       0.00021137
   77,     1,        0.0014159,        0.0014146,       1.2865e-06,        0.0010893,        0.0014223,       0.00087479,        0.0012823,        0.0010786,        0.0011061,        0.0016561,        0.0013811,        0.0015625,       4.1118e-05
   77,     2,        0.0033877,        0.0033678,       1.9946e-05,        0.0017997,        0.0021946,        0.0014718,        0.0020948,        0.0017833,        0.0017719,         0.002515,        0.0021435,        0.0062866,       0.00016544
   77,     3,        0.0029052,        0.0029041,       1.1312e-06,        0.0016415,        0.0020379,        0.0014516,        0.0018125,         0.001632,        0.0017678,        0.0022535,        0.0020107,        0.0015015,       3.9512e-05
   77,     4,        0.0013251,        0.0013214,       3.7265e-06,        0.0010549,        0.0013747,       0.00083601,        0.0012519,         0.001044,        0.0010794,        0.0015944,        0.0013369,        0.0025513,       6.7139e-05
   77,     5,        0.0030242,        0.0030222,       1.9306e-06,        0.0016404,         0.002079,        0.0011835,        0.0020517,        0.0016176,        0.0014511,        0.0025133,        0.0019822,        0.0017822,       4.6901e-05
   77,     6,        0.0047614,        0.0047509,       1.0487e-05,        0.0021279,        0.0026066,        0.0018531,        0.0023752,        0.0021141,        0.0022098,        0.0029179,        0.0025638,        0.0044556,       0.00011725
   77,     7,        0.0018778,        0.0018607,       1.7091e-05,        0.0013036,        0.0016312,        0.0011074,        0.0014801,        0.0012938,        0.0013727,         0.001833,        0.0016029,        0.0057739,       0.00015195
   77,     8,        0.0018318,        0.0018275,       4.3003e-06,        0.0012534,        0.0016166,        0.0011474,        0.0013487,        0.0012481,        0.0014038,        0.0017866,        0.0015952,         0.002417,       6.3605e-05
   77,     9,        0.0046869,        0.0046613,       2.5669e-05,        0.0021529,        0.0025819,        0.0019457,        0.0023394,        0.0021425,        0.0023122,        0.0028025,        0.0025573,        0.0072388,       0.00019049
   77,    10,        0.0048372,        0.0048365,       6.5938e-07,         0.002123,          0.00263,        0.0015625,        0.0026276,         0.002095,        0.0019229,        0.0031327,        0.0025278,         0.001062,       2.7948e-05
   77,    11,        0.0019763,        0.0019696,       6.6361e-06,        0.0012805,        0.0016783,       0.00080159,        0.0017115,        0.0012566,        0.0010498,        0.0020881,        0.0015689,         0.003418,       8.9947e-05
   77,    12,        0.0020325,        0.0020315,       9.8326e-07,        0.0013348,        0.0017045,       0.00099829,        0.0016376,        0.0013179,        0.0012446,        0.0020312,        0.0016379,       0.00096436,       2.5378e-05
   77,    13,        0.0033754,        0.0033737,       1.6976e-06,         0.001715,        0.0021965,        0.0010196,        0.0023409,        0.0016802,        0.0012844,        0.0027717,         0.002028,        0.0017212,       4.5295e-05
   77,    14,        0.0019507,        0.0019421,       8.6084e-06,        0.0013066,        0.0016665,        0.0010237,        0.0015612,        0.0012924,        0.0012762,        0.0019522,        0.0016142,         0.004126,       0.00010858
   77,    15,        0.0015713,          0.00157,       1.3552e-06,         0.001169,        0.0014984,       0.00090952,        0.0014025,         0.001156,        0.0011825,        0.0017342,        0.0014583,        0.0015503,       4.0797e-05
   77,    16,        0.0023984,        0.0023889,        9.523e-06,        0.0014538,        0.0018483,       0.00095724,        0.0019007,         0.001429,        0.0012081,        0.0022754,        0.0017418,        0.0042236,       0.00011115
   77,    17,        0.0015147,        0.0015084,       6.2763e-06,        0.0011495,        0.0014687,         0.001072,        0.0012193,        0.0011456,        0.0013673,        0.0015543,        0.0014608,        0.0031372,       8.2558e-05
   77,    18,        0.0027994,        0.0027977,       1.7388e-06,        0.0014902,        0.0020002,       0.00089347,        0.0020273,        0.0014604,          0.00109,        0.0025559,        0.0018229,        0.0018433,       4.8507e-05
   77,    19,        0.0029358,        0.0029134,       2.2418e-05,         0.001588,        0.0020412,        0.0011515,        0.0019809,        0.0015662,        0.0014636,        0.0024471,        0.0019554,        0.0066406,       0.00017475
   77,    20,        0.0019422,        0.0019104,       3.1855e-05,        0.0013203,        0.0016529,        0.0012918,         0.001346,        0.0013189,        0.0016141,         0.001687,        0.0016505,        0.0080566,       0.00021202
   77,    21,        0.0026162,         0.002586,       3.0165e-05,        0.0014557,        0.0019231,       0.00093496,        0.0019244,        0.0014297,        0.0011823,        0.0024018,         0.001792,        0.0077881,       0.00020495
   77,    22,        0.0025471,        0.0024228,       0.00012427,        0.0015161,        0.0018614,         0.001388,        0.0016315,        0.0015097,        0.0016927,        0.0020011,        0.0018469,         0.015955,       0.00041986
   77,    23,        0.0022467,         0.002243,        3.653e-06,         0.001395,         0.001791,        0.0010453,        0.0017097,        0.0013775,        0.0013165,        0.0021295,         0.001723,        0.0021973,       5.7823e-05
   77,    24,        0.0017465,        0.0016923,       5.4212e-05,        0.0012146,        0.0015557,        0.0009655,        0.0014388,        0.0012021,        0.0012311,        0.0017984,        0.0015147,         0.010498,       0.00027626
   77,    25,        0.0022315,        0.0021869,       4.4581e-05,          0.00137,        0.0017685,        0.0011699,          0.00155,          0.00136,        0.0014444,        0.0020161,        0.0017302,        0.0094604,       0.00024896
   77,    26,        0.0017747,        0.0017589,       1.5828e-05,        0.0012037,         0.001586,       0.00088228,        0.0014929,        0.0011876,        0.0011211,          0.00191,        0.0015155,        0.0056519,       0.00014873
   77,    27,        0.0019732,        0.0019533,       1.9909e-05,        0.0013417,        0.0016714,        0.0009812,        0.0016661,        0.0013237,        0.0012153,        0.0019946,        0.0016049,        0.0060913,        0.0001603
   77,    28,        0.0017408,        0.0016821,       5.8694e-05,        0.0012252,         0.001551,       0.00099661,        0.0014309,        0.0012138,        0.0012538,        0.0017764,        0.0015151,         0.010986,       0.00028911
   77,    29,        0.0022153,        0.0022076,       7.7065e-06,        0.0013626,        0.0017768,        0.0008996,        0.0017792,        0.0013394,        0.0011165,        0.0022082,        0.0016624,        0.0036133,       9.5086e-05
   77,    30,        0.0014117,        0.0013786,       3.3139e-05,        0.0011202,        0.0014041,       0.00097351,        0.0012523,        0.0011129,        0.0012111,        0.0015575,        0.0013843,        0.0081421,       0.00021427
   77,    31,        0.0020705,        0.0020337,       3.6879e-05,        0.0012753,        0.0017054,       0.00077244,         0.001728,        0.0012502,       0.00095708,        0.0021683,        0.0015627,        0.0087036,       0.00022904
   77,    32,        0.0026817,        0.0026772,       4.4688e-06,        0.0015001,        0.0019567,       0.00086702,        0.0020699,        0.0014685,         0.001117,        0.0024802,        0.0017986,        0.0026489,       6.9709e-05
   77,    33,        0.0011382,        0.0011278,       1.0386e-05,        0.0010013,          0.00127,       0.00093216,        0.0010636,       0.00099787,        0.0011715,        0.0013526,         0.001262,        0.0046143,       0.00012143
   77,    34,        0.0015495,        0.0015457,       3.7951e-06,        0.0010942,        0.0014868,       0.00071286,        0.0014375,        0.0010752,       0.00095512,        0.0018382,        0.0013967,        0.0026978,       7.0994e-05
   77,    35,        0.0012983,        0.0012979,       3.7037e-07,        0.0010497,        0.0013624,       0.00083607,         0.001242,         0.001039,        0.0010377,        0.0015992,        0.0013185,       0.00068359,       1.7989e-05
   77,    36,        0.0012668,        0.0012653,       1.4947e-06,        0.0010639,        0.0013452,       0.00092821,        0.0011859,        0.0010571,        0.0011694,        0.0014857,        0.0013275,        0.0013306,       3.5015e-05
   77,    37,        0.0015552,        0.0015548,       4.5544e-07,        0.0011689,        0.0014911,       0.00077689,        0.0015216,        0.0011493,       0.00099646,        0.0018251,        0.0014108,       0.00083008,       2.1844e-05
   77,    38,        0.0012956,        0.0012929,       2.7025e-06,        0.0010643,        0.0013597,        0.0008977,        0.0012143,         0.001056,        0.0011483,        0.0015252,        0.0013367,        0.0020874,       5.4932e-05
   77,    39,        0.0014236,        0.0014217,       1.9332e-06,        0.0011268,        0.0014259,       0.00083954,        0.0013854,        0.0011125,        0.0010358,        0.0017022,         0.001369,        0.0016724,        4.401e-05
   77,    40,        0.0012173,        0.0012159,       1.4429e-06,        0.0010143,        0.0013186,       0.00076151,        0.0012419,        0.0010017,         0.001003,        0.0015486,        0.0012758,        0.0015259,       4.0155e-05
   77,    41,        0.0016161,        0.0016155,       5.8277e-07,         0.001145,          0.00152,        0.0008253,        0.0014327,         0.001129,        0.0010765,        0.0018294,        0.0014529,       0.00087891,       2.3129e-05
   77,    42,        0.0018034,         0.001793,       1.0406e-05,        0.0011783,        0.0016013,       0.00068569,        0.0016217,        0.0011537,       0.00091561,        0.0020291,        0.0014724,         0.004541,        0.0001195
   77,    43,        0.0012259,        0.0012242,       1.6897e-06,        0.0010239,        0.0013231,       0.00088192,        0.0011517,        0.0010168,        0.0011168,        0.0014845,        0.0013007,        0.0016479,       4.3367e-05
   77,    44,        0.0022234,        0.0022123,       1.1157e-05,        0.0013139,        0.0017787,       0.00085593,        0.0017261,         0.001291,        0.0011223,        0.0022085,        0.0016654,        0.0046387,       0.00012207
